underlying_price,underlying_index,timestamp,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,stats.volume,stats.price_change,stats.low,stats.high,greeks.vega,greeks.theta,greeks.rho,greeks.gamma,greeks.delta,settlement_period,settlement_price
47823.17,index_price,1613068639367,3.3,0.0001,0.268,0.0682299,75.14,0.1245,0.0,BTC-26FEB21-47000-C,47823.17,5292405179,"[[0.006, 99.0]]",0.0,0.006,99.0,0.127,0.9,"[[0.127, 0.9]]",150.2,,,,,37.41517,-96.56054,9.6768,5e-05,0.57563,month,0.05
48220.89,BTC-19FEB21,1613068639361,248.5,0.075,0.4745,0.27464353,204.16,0.2069,0.0,BTC-19FEB21-36000-C,47823.17,5291376581,[],0.0,0.0,0.0,0.0,0.0,[],0.0,198.0,0.0,0.2069,0.2069,14.42505,-194.84073,5.97651,1e-05,0.87322,week,0.21
50658.31,BTC-24SEP21,1613068639361,203.1,0.0001,0.339,0.13911416,100.0,0.137,0.0,BTC-24SEP21-36000-P,47823.17,5292406534,"[[0.0285, 0.1], [0.0005, 10.1]]",46.46,0.0285,0.1,0.2275,86.4,"[[0.2275, 86.4]]",140.09,,,,,112.5441,-25.05907,-106.91511,1e-05,-0.20393,month,0.15
49934.81,BTC-25JUN21,1613068639361,840.3,0.5115,0.911,0.71144427,163.25,0.6315,0.0,BTC-25JUN21-16000-C,47823.17,5292400086,[],0.0,0.0,0.0,0.7755,0.2,"[[0.7755, 0.2]]",251.22,,,,,31.07932,-18.99406,43.61597,0.0,0.95015,month,0.67
47823.17,index_price,1613068639396,373.3,0.0675,0.467,0.26733054,200.31,0.228,0.0,BTC-26FEB21-38000-C,47823.17,5292407087,[],0.0,0.0,0.0,0.3,0.1,"[[0.3, 0.1], [0.3925, 29.0]]",253.96,26.0,-24.0,0.228,0.3,28.22275,-194.16947,9.7918,2e-05,0.78076,month,0.26
45283.63,BTC-12FEB21,1613068640368,23.6,0.0001,0.2725,0.07256319,87.32,0.106,0.0,BTC-12FEB21-42000-C,47821.94,5292406876,"[[0.027, 69.0]]",0.0,0.027,69.0,0.0905,3.0,"[[0.0905, 3.0]]",301.82,0.3,0.0,0.106,0.106,0.59724,-26.07504,0.63248,2e-05,0.98688,week,0.06
48914.24,SYN.BTC-5MAR21,1613068640372,0.0,0.0001,0.25,0.05019948,100.0,,0.0,BTC-5MAR21-44000-P,47821.94,5292055205,"[[0.025, 0.4]]",68.42,0.025,0.4,0.0,0.0,[],0.0,,,,,40.60561,-94.17916,-9.78946,3e-05,-0.2887,week,
48914.24,SYN.BTC-5MAR21,1613068640425,0.0,0.0001,0.2725,0.07265229,48.79,,0.0,BTC-5MAR21-51000-P,47821.94,5292407122,"[[0.079, 0.3], [0.048, 0.1]]",55.67,0.079,0.3,0.0,0.0,[],0.0,,,,,45.43274,-51.40828,-19.86936,7e-05,-0.61521,week,
49719.71,BTC-26MAR21,1613068640368,390.3,0.0001,0.214,0.01432222,231.11,0.0205,0.0,BTC-26MAR21-16000-P,47821.94,5292400128,[],0.0,0.0,0.0,0.0195,3.8,"[[0.0195, 3.8]]",250.05,0.3,0.0,0.0205,0.0205,12.66267,-34.38245,-2.77344,0.0,-0.03353,month,0.0
45704.15,SYN.BTC-13FEB21,1613068640376,15.8,0.0001,0.204,0.00405496,74.34,0.025,0.0,BTC-13FEB21-48000-C,47821.94,5292406945,[],0.0,0.0,0.0,0.0195,3.0,"[[0.0195, 3.0], [0.028, 0.4]]",148.53,17.3,31.5789,0.019,0.0345,7.33352,-175.00852,0.30868,0.00011,0.16234,day,
50663.63,BTC-24SEP21,1613068640368,44.4,0.0001,0.2105,0.01050191,100.0,0.0035,0.0,BTC-24SEP21-15000-P,47821.94,5292400130,"[[0.003, 0.1], [0.002, 0.1]]",78.86,0.003,0.1,0.0165,0.2,"[[0.0165, 0.2]]",111.31,0.3,0.0,0.0035,0.0035,23.96233,-5.33545,-11.36077,0.0,-0.02595,month,0.01
47822.93,index_price,1613068641375,0.0,0.0001,0.3,0.10040715,52.3,,0.0,BTC-26FEB21-52000-P,47822.93,5267712332,"[[0.001, 99.0]]",0.0,0.001,99.0,0.0,0.0,[],0.0,,,,,28.77301,-51.6893,-16.66257,6e-05,-0.7732,month,0.2
48233.46,BTC-19FEB21,1613068643389,28.8,0.0001,0.2475,0.04796198,105.67,0.0557,0.0,BTC-19FEB21-47000-P,47834.67,5292406910,"[[0.0345, 0.4], [0.006, 99.0]]",81.51,0.0345,0.4,0.0615,3.0,"[[0.0615, 3.0]]",130.03,129.4,-11.5873,0.0335,0.063,26.86095,-187.77482,-4.5001,5e-05,-0.40269,week,0.08
48921.84,SYN.BTC-5MAR21,1613068643392,0.0,0.0001,0.2,7.14e-05,58.93,,0.0,BTC-5MAR21-75000-C,47834.67,5291966343,[],0.0,0.0,0.0,0.0105,0.4,"[[0.0105, 0.4]]",117.82,,,,,0.68364,-0.93435,0.04983,0.0,0.0018,week,
45707.96,SYN.BTC-13FEB21,1613068643389,55.6,0.0001,0.235,0.03502365,65.21,0.02,0.0,BTC-13FEB21-47000-P,47834.67,5292394161,"[[0.02, 32.8], [0.017, 0.4]]",0.0,0.02,32.8,0.0505,3.0,"[[0.0505, 3.0]]",130.74,55.6,-45.9459,0.02,0.037,9.74902,-204.06656,-1.50505,0.00017,-0.73666,day,
48233.46,BTC-19FEB21,1613068643394,62.2,0.0001,0.2435,0.04366818,106.32,0.0516,0.0,BTC-19FEB21-46500-P,47834.67,5292406969,"[[0.0305, 0.4]]",82.13,0.0305,0.4,0.057,3.0,"[[0.057, 3.0]]",130.72,58.8,-9.4737,0.03,0.057,26.34264,-185.2991,-4.19179,5e-05,-0.37611,week,0.06
45290.54,BTC-12FEB21,1613068644395,1.0,0.0001,0.2405,0.04083337,77.6,0.0785,0.0,BTC-12FEB21-43500-C,47833.25,5292406678,"[[0.023, 91.0]]",0.0,0.023,91.0,0.0635,3.0,"[[0.0635, 3.0]]",266.53,0.2,0.0,0.0785,0.0785,2.85836,-110.90759,0.60191,0.00012,0.91069,week,0.03
49945.62,BTC-25JUN21,1613068644402,51.0,0.0001,0.372,0.1724854,100.0,0.139,0.0,BTC-25JUN21-60000-C,47833.25,5291581422,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,120.53004,-45.12285,59.79826,1e-05,0.4997,month,0.16
49945.62,BTC-25JUN21,1613068644399,476.2,0.0535,0.453,0.25301213,100.0,0.0005,0.0,BTC-25JUN21-48000-C,47833.25,5291572462,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,112.63316,-42.1665,71.38235,1e-05,0.64362,month,0.24
50667.79,BTC-24SEP21,1613068645403,12.4,0.024,0.4235,0.22353486,100.0,0.2275,0.0,BTC-24SEP21-44000-P,47838.24,5292038824,"[[0.048, 0.1]]",34.5,0.048,0.1,0.0,0.0,[],0.0,,,,,134.61519,-29.97342,-158.10469,1e-05,-0.28364,month,0.24
49944.29,BTC-25JUN21,1613068645403,0.0,0.28,0.6795,0.4798022,61.63,,0.0,BTC-25JUN21-72000-P,47838.24,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,87.8881,-20.27716,-231.44685,2e-05,-0.78662,month,0.61
49732.4,BTC-26MAR21,1613068645403,0.0,0.0001,0.354,0.15434915,52.01,,0.0,BTC-26MAR21-56000-P,47838.24,5291510242,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,57.27169,-34.99308,-50.63763,4e-05,-0.71891,month,0.24
49732.4,BTC-26MAR21,1613068645403,22937.2,0.602,1.0015,0.8015268,231.29,0.7295,0.0,BTC-26MAR21-10000-C,47838.24,5292400052,"[[0.6565, 4.0], [0.35, 16.0]]",0.0,0.6565,4.0,0.9445,4.0,"[[0.9445, 4.0], [0.945, 1.0]]",500.0,14.0,-14.9271,0.7285,0.9635,3.57236,-9.70761,11.0661,0.0,0.99237,month,0.78
50667.79,BTC-24SEP21,1613068645403,30.2,0.0001,0.207,0.00714509,161.57,0.0005,0.0,BTC-24SEP21-6000-P,47838.24,5292400103,[],0.0,0.0,0.0,0.035,1.0,"[[0.035, 1.0]]",250.44,,,,,10.81927,-3.89214,-5.42154,0.0,-0.01025,month,0.0
50667.79,BTC-24SEP21,1613068645403,111.7,0.32,0.7195,0.51978919,100.0,0.366,0.0,BTC-24SEP21-28000-C,47838.24,5283198227,"[[0.135, 0.1], [0.1345, 1.0]]",0.0,0.135,0.1,0.0,0.0,[],0.0,,,,,82.00147,-18.25845,110.6024,1e-05,0.87458,month,0.51
50667.79,BTC-24SEP21,1613068645403,67.1,0.612,1.0115,0.81155246,161.57,0.7785,0.0,BTC-24SEP21-11000-C,47838.24,5292400123,[],0.0,0.0,0.0,0.8695,0.6,"[[0.8695, 0.6]]",249.95,,,,,29.23221,-10.51604,48.47,0.0,0.96704,month,0.78
48242.72,BTC-19FEB21,1613068646412,15.4,0.0001,0.2185,0.01857805,51.36,0.0445,0.0,BTC-19FEB21-49500-C,47837.23,5292407183,[],0.0,0.0,0.0,0.0475,0.4,"[[0.0475, 0.4], [0.076, 3.0]]",102.63,13.2,74.5098,0.021,0.045,26.38516,-89.64795,3.58815,0.00011,0.37783,week,0.03
48242.72,BTC-19FEB21,1613068646410,201.2,0.0001,0.343,0.14326414,126.0,0.0345,0.0,BTC-19FEB21-42500-C,47837.23,5292406873,[],0.0,0.0,0.0,0.217,3.0,"[[0.217, 3.0]]",280.14,,,,,20.27583,-169.02228,6.41102,3e-05,0.78514,week,0.07
48242.72,BTC-19FEB21,1613068646410,225.0,0.1185,0.518,0.31818684,238.89,0.21,0.0,BTC-19FEB21-34000-C,47837.23,5289753683,[],0.0,0.0,0.0,0.0,0.0,[],0.0,50.0,0.0,0.21,0.21,13.64709,-215.68969,5.6405,1e-05,0.88292,week,0.25
45291.21,BTC-12FEB21,1613068646410,55.0,0.0001,0.394,0.19446891,250.54,0.181,0.0,BTC-12FEB21-36500-C,47837.23,5291377230,[],0.0,0.0,0.0,0.0,0.0,[],0.0,14.0,0.277,0.1805,0.181,0.55853,-69.96581,0.54894,1e-05,0.98786,week,0.19
48931.67,SYN.BTC-5MAR21,1613068646418,0.0,0.0001,0.3175,0.11777057,48.71,,0.0,BTC-5MAR21-54000-P,47837.23,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,35.17672,-39.73907,-25.95341,5e-05,-0.78037,week,
49946.7,BTC-25JUN21,1613068646414,0.0,0.107,0.5065,0.30697837,100.0,,0.0,BTC-25JUN21-42000-C,47837.23,5292406742,"[[0.162, 0.1]]",18.81,0.162,0.1,0.0,0.0,[],0.0,,,,,101.34255,-37.93963,75.86143,1e-05,0.72204,month,0.13
49737.46,BTC-26MAR21,1613068647417,798.0,0.0001,0.2035,0.00376505,231.34,0.0005,0.0,BTC-26MAR21-11000-P,47835.05,5292400054,[],0.0,0.0,0.0,0.006,4.6,"[[0.006, 4.6]]",251.6,,,,,4.75496,-12.92374,-0.83197,0.0,-0.01058,month,0.0
48242.25,BTC-19FEB21,1613068647417,8.0,0.0001,0.2365,0.03679291,109.61,0.0275,0.0,BTC-19FEB21-45500-P,47835.05,5292406694,"[[0.024, 0.4]]",84.45,0.024,0.4,0.05,3.0,"[[0.05, 3.0]]",134.76,7.6,-40.2174,0.027,0.046,25.02826,-181.49763,-3.62786,5e-05,-0.32639,week,0.05
47835.05,index_price,1613068647417,7.0,0.0001,0.204,0.00441894,51.43,0.0335,0.0,BTC-26FEB21-55000-C,47835.05,5292363950,[],0.0,0.0,0.0,0.0325,0.4,"[[0.0325, 0.4]]",102.88,,,,,16.21195,-28.63852,1.73821,3e-05,0.09552,month,0.03
48242.25,BTC-19FEB21,1613068647421,68.4,0.0001,0.22,0.02048924,195.17,0.004,0.0,BTC-19FEB21-36500-P,47835.05,5292406746,"[[0.003, 0.5]]",117.27,0.003,0.5,0.0475,3.0,"[[0.0475, 3.0]]",273.06,5.5,-42.8571,0.0035,0.007,14.56621,-188.08183,-1.48811,2e-05,-0.12848,week,0.01
50668.8,BTC-24SEP21,1613068647417,68.3,0.19,0.5895,0.38987667,100.0,0.2036,0.0,BTC-24SEP21-40000-C,47835.05,5292406745,"[[0.2135, 0.1]]",18.7,0.2135,0.1,0.0,0.0,[],0.0,,,,,124.65197,-27.75501,114.14787,1e-05,0.75604,month,0.38
45710.72,SYN.BTC-13FEB21,1613068647421,0.0,0.0001,0.2325,0.03260524,92.86,,0.0,BTC-13FEB21-45000-C,47835.05,5292406880,[],0.0,0.0,0.0,0.071,3.0,"[[0.071, 3.0]]",243.59,,,,,11.4267,-340.58976,1.13337,0.00014,0.61358,day,
45285.19,BTC-12FEB21,1613068648428,27.0,0.0001,0.229,0.02901666,67.55,0.008,0.0,BTC-12FEB21-46500-P,47834.79,5292406740,"[[0.0025, 0.4]]",0.0,0.0025,0.4,0.037,3.0,"[[0.037, 3.0]]",132.32,2.5,-68.0,0.008,0.0255,4.32861,-146.20793,-0.60039,0.0002,-0.83875,week,0.04
45285.45,BTC-12FEB21,1613068648425,28.0,0.0495,0.449,0.24930418,250.51,0.2232,0.0,BTC-12FEB21-34000-C,47834.79,5286216339,"[[0.1, 33.0]]",0.0,0.1,33.0,0.0,0.0,[],0.0,,,,,0.08422,-10.54882,0.51841,0.0,0.99854,week,0.24
48240.71,BTC-19FEB21,1613068648424,100.0,0.0001,0.325,0.12542368,118.87,0.0767,0.0,BTC-19FEB21-43500-C,47834.79,5292406947,[],0.0,0.0,0.0,0.1965,3.0,"[[0.1965, 3.0]]",261.89,,,,,21.82235,-171.61436,6.28874,4e-05,0.75499,week,0.06
48929.42,SYN.BTC-5MAR21,1613068648430,0.0,0.0001,0.3155,0.11583143,100.0,,0.0,BTC-5MAR21-47000-C,47834.79,5291316278,"[[0.005, 99.0]]",0.0,0.005,99.0,0.0,0.0,[],0.0,,,,,45.52408,-105.58688,14.36701,3e-05,0.61297,week,
49735.94,BTC-26MAR21,1613068648425,3036.2,0.185,0.5845,0.38484279,231.33,0.285,0.0,BTC-26MAR21-40000-C,47834.79,5292407382,"[[0.15, 0.6]]",0.0,0.15,0.6,0.19,0.1,"[[0.19, 0.1], [0.2895, 0.1], [0.29, 0.1], [0.76, 0.1]]",0.0,31.0,27.2321,0.15,0.285,54.10387,-147.04888,21.10712,1e-05,0.74881,month,0.2
49735.94,BTC-26MAR21,1613068648424,67.3,0.0001,0.389,0.1890656,231.33,0.0185,0.0,BTC-26MAR21-40000-P,47834.79,5292406682,"[[0.019, 0.4], [0.001, 10.0]]",67.48,0.019,0.4,0.089,0.1,"[[0.089, 0.1], [0.0895, 0.1], [0.1115, 10.0]]",139.51,2.6,-69.1667,0.018,0.0765,54.10387,-147.04888,-25.53139,1e-05,-0.25119,month,0.06
48242.58,BTC-19FEB21,1613068649437,0.4,0.0001,0.2445,0.04469399,51.33,0.057,0.0,BTC-19FEB21-49500-P,47836.31,5292407322,[],0.0,0.0,0.0,0.128,3.0,"[[0.128, 3.0]]",197.56,0.4,0.0,0.057,0.057,26.38315,-89.59568,-6.662,0.00011,-0.62226,week,0.13
48929.11,SYN.BTC-5MAR21,1613068649438,0.0,0.0001,0.38,0.18024636,48.69,,0.0,BTC-5MAR21-57500-P,47836.31,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,20.25046,-22.87075,-31.3339,3e-05,-0.90402,week,
45284.11,BTC-12FEB21,1613068649431,4.9,0.0001,0.2,0.00030485,83.24,0.002,0.0,BTC-12FEB21-42500-P,47836.31,5292321006,[],0.0,0.0,0.0,0.0055,3.0,"[[0.0055, 3.0]]",166.44,1.5,-66.6667,0.002,0.006,1.02127,-13.80505,-0.01724,4e-05,-0.02462,week,0.0
49736.31,BTC-26MAR21,1613068649431,1.0,0.0001,0.228,0.02833593,51.99,0.03,0.0,BTC-26MAR21-56000-C,47836.31,5292392502,[],0.0,0.0,0.0,0.095,1.2,"[[0.095, 1.2]]",103.99,1.0,0.0,0.03,0.03,57.2857,-34.99442,14.6626,4e-05,0.28118,month,0.03
45706.53,SYN.BTC-13FEB21,1613068649436,1.0,0.0001,0.2,0.00015081,81.94,0.005,0.0,BTC-13FEB21-52000-C,47836.31,5292295603,[],0.0,0.0,0.0,0.006,0.5,"[[0.006, 0.5], [0.0085, 3.0]]",161.36,1.0,0.0,0.005,0.005,0.69584,-6.89301,0.01644,1e-05,0.00858,day,
47837.98,index_price,1613068650447,1.0,0.159,0.5585,0.35888917,54.36,0.3975,0.0,BTC-26FEB21-65000-P,47837.98,5276677531,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.82332,-1.53727,-25.87269,0.0,-0.99719,month,0.46
48243.06,BTC-19FEB21,1613068650438,13.6,0.0001,0.224,0.02432602,126.05,0.0125,0.0,BTC-19FEB21-42500-P,47837.98,5292406887,"[[0.0115, 0.5]]",92.87,0.0115,0.5,0.039,3.0,"[[0.039, 3.0]]",159.27,6.4,-45.6522,0.0125,0.023,20.27878,-169.10652,-2.38967,3e-05,-0.21491,week,0.02
48930.67,SYN.BTC-5MAR21,1613068650446,0.0,0.0001,0.236,0.0361129,100.0,,0.0,BTC-5MAR21-42000-P,47837.98,5292056341,"[[0.0175, 0.4]]",72.71,0.0175,0.4,0.0,0.0,[],0.0,,,,,35.81012,-83.05668,-7.59296,3e-05,-0.22663,week,
45707.18,SYN.BTC-13FEB21,1613068650445,0.0,0.0001,0.2,1.864e-05,91.88,,0.0,BTC-13FEB21-55000-C,47837.98,5292393670,[],0.0,0.0,0.0,0.0035,0.5,"[[0.0035, 0.5], [0.009, 3.0]]",183.74,,,,,0.11249,-0.85201,0.00217,0.0,0.00113,day,
51344.68,SYN.BTC-31DEC21,1613068650438,45.3,0.0001,0.3995,0.19966935,174.77,0.057,0.0,BTC-31DEC21-24000-P,47837.98,5292056553,"[[0.012, 0.1]]",56.39,0.012,0.1,0.0,0.0,[],0.0,,,,,84.40325,-22.86572,-135.74826,0.0,-0.09951,month,0.16
47837.98,index_price,1613068650443,0.0,0.0001,0.3965,0.19694605,179.06,,0.0,BTC-26FEB21-42500-C,47837.98,5290078184,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,33.47171,-205.85726,9.49959,2e-05,0.69485,month,0.18
48932.62,SYN.BTC-5MAR21,1613068651454,0.0,0.0001,0.297,0.09749415,100.0,,0.0,BTC-5MAR21-49000-P,47839.68,5292058424,"[[0.059, 0.4]]",60.15,0.059,0.4,0.0,0.0,[],0.0,,,,,47.12392,-109.30101,-15.93402,3e-05,-0.45389,week,
45285.06,BTC-12FEB21,1613068651445,5.2,0.0001,0.2,0.00015929,87.43,0.0005,0.0,BTC-12FEB21-42000-P,47839.68,5292305940,[],0.0,0.0,0.0,0.0045,3.0,"[[0.0045, 3.0]]",174.99,2.6,-93.75,0.0005,0.008,0.59755,-7.21354,-0.00919,2e-05,-0.01314,week,0.0
45285.06,BTC-12FEB21,1613068651445,50.4,0.0001,0.2495,0.0495684,74.86,0.0449,0.0,BTC-12FEB21-47500-P,47839.68,5292407114,"[[0.008, 0.4]]",0.0,0.008,0.4,0.061,3.0,"[[0.061, 3.0]]",191.18,50.4,199.3333,0.015,0.0475,1.90508,-71.30921,-0.68875,8e-05,-0.9472,week,0.07
49943.26,BTC-25JUN21,1613068651452,0.0,0.1175,0.517,0.31710956,100.0,,0.0,BTC-25JUN21-56000-P,47839.68,5292407393,"[[0.133, 0.1], [0.1085, 0.1]]",19.96,0.133,0.1,0.0,0.0,[],0.0,,,,,119.75397,-44.83255,-141.08555,1e-05,-0.45493,month,0.35
49943.26,BTC-25JUN21,1613068651448,0.0,0.07,0.4695,0.26982484,100.0,,0.0,BTC-25JUN21-46000-C,47839.68,5292407408,"[[0.094, 0.1]]",18.84,0.094,0.1,0.0,0.0,[],0.0,,,,,109.48027,-40.98636,73.03114,1e-05,0.66946,month,0.25
50665.58,BTC-24SEP21,1613068652452,63.9,0.689,1.0885,0.88871932,161.55,0.8985,0.0,BTC-24SEP21-6000-C,47838.58,5292398626,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,10.81747,-3.89119,31.49328,0.0,0.98976,month,0.88
45708.64,SYN.BTC-13FEB21,1613068652457,0.0,0.0001,0.277,0.07746279,120.5,,0.0,BTC-13FEB21-42500-C,47838.58,5292407413,"[[0.022, 88.0]]",0.0,0.022,88.0,0.1125,3.0,"[[0.1125, 3.0]]",287.03,,,,,7.48213,-289.53239,1.47216,7e-05,0.83252,day,
50665.58,BTC-24SEP21,1613068652452,0.9,0.0715,0.471,0.27142023,100.0,0.1435,0.0,BTC-24SEP21-48000-P,47838.58,5292370054,"[[0.0605, 0.1], [0.035, 0.1]]",27.7,0.0605,0.1,0.0,0.0,[],0.0,0.3,0.0,0.1435,0.1435,142.55238,-31.74081,-185.0863,1e-05,-0.32237,month,0.29
45285.58,BTC-12FEB21,1613068652452,43.1,0.0001,0.2005,0.00064523,74.9,0.0004,0.0,BTC-12FEB21-47500-C,47838.58,5292406881,[],0.0,0.0,0.0,0.007,3.0,"[[0.007, 3.0], [0.0165, 0.4]]",149.78,87.2,-93.8462,0.0004,0.0175,1.90876,-29.21976,0.03612,8e-05,0.05292,week,0.01
49744.45,BTC-26MAR21,1613068652452,573.0,0.0001,0.2005,0.00058854,231.38,0.001,0.0,BTC-26MAR21-7000-P,47838.58,5292400114,[],0.0,0.0,0.0,0.0015,13.4,"[[0.0015, 13.4]]",260.84,,,,,1.08016,-2.93635,-0.15051,0.0,-0.00201,month,0.0
45285.58,BTC-12FEB21,1613068652452,49.8,0.0001,0.2,2.217e-05,99.68,0.008,0.0,BTC-12FEB21-40500-P,47838.58,5292327983,[],0.0,0.0,0.0,0.0025,3.0,"[[0.0025, 3.0]]",199.32,,,,,0.10905,-1.0041,-0.00136,0.0,-0.00194,week,0.0
47837.8,index_price,1613068653460,374.7,0.123,0.5225,0.32296175,250.0,0.2749,0.0,BTC-26FEB21-36000-C,47837.8,5292407085,"[[0.051, 0.4]]",0.0,0.051,0.4,0.4715,0.1,"[[0.4715, 0.1], [0.545, 2.0]]",500.0,50.0,0.0,0.2749,0.2749,27.25164,-234.009,8.97979,1e-05,0.79363,month,0.29
47837.8,index_price,1613068653460,10.0,0.014,0.4135,0.21372563,51.32,0.1,0.0,BTC-26FEB21-58000-P,47837.8,5276600351,"[[0.0005, 1.0]]",0.0,0.0005,1.0,0.0,0.0,[],0.0,,,,,7.1668,-12.63374,-22.51252,2e-05,-0.96624,month,0.32
50663.45,BTC-24SEP21,1613068653459,180.3,0.028,0.4275,0.22798642,100.0,0.1,0.0,BTC-24SEP21-64000-C,47837.8,5291581415,"[[0.1, 0.8]]",58.77,0.1,0.8,0.0,0.0,[],0.0,,,,,157.831,-35.14276,96.49273,1e-05,0.53755,month,0.1
45283.45,BTC-12FEB21,1613068653460,0.0,0.0001,0.282,0.08209168,77.1,,0.0,BTC-12FEB21-49000-P,47837.8,5292406743,[],0.0,0.0,0.0,0.0885,3.0,"[[0.0885, 3.0]]",197.76,,,,,0.2378,-9.1672,-0.74452,1e-05,-0.99539,week,0.1
47837.8,index_price,1613068653461,79.8,0.0001,0.299,0.09934133,199.83,0.028,0.0,BTC-26FEB21-56000-C,47837.8,5292397706,[],0.0,0.0,0.0,0.2575,0.4,"[[0.2575, 0.4]]",399.68,0.4,0.0,0.028,0.028,37.39343,-256.66451,6.16774,2e-05,0.42262,month,0.03
45283.45,BTC-12FEB21,1613068653459,111.3,0.0001,0.3605,0.16088356,128.55,0.1905,0.0,BTC-12FEB21-38000-C,47837.8,5292406676,[],0.0,0.0,0.0,0.174,3.0,"[[0.174, 3.0]]",446.68,0.3,7.6271,0.177,0.1905,0.01453,-0.93359,0.57968,0.0,0.99978,week,0.15
48245.67,BTC-19FEB21,1613068654466,1.4,0.0435,0.443,0.24304525,181.23,0.1766,0.0,BTC-19FEB21-37500-C,47836.16,5292406915,[],0.0,0.0,0.0,0.3475,3.0,"[[0.3475, 3.0]]",437.31,,,,,15.1799,-182.02634,6.19855,2e-05,0.86359,week,0.17
49742.75,BTC-26MAR21,1613068654473,856.3,0.0001,0.221,0.02110346,231.4,0.001,0.0,BTC-26MAR21-18000-P,47836.16,5292400057,[],0.0,0.0,0.0,0.0275,3.4,"[[0.0275, 3.4], [0.1785, 0.4]]",249.67,,,,,16.4804,-44.80503,-3.91094,0.0,-0.04633,month,0.0
45705.17,SYN.BTC-13FEB21,1613068654471,0.1,0.0001,0.2675,0.06766219,114.37,0.1145,0.0,BTC-13FEB21-43000-C,47836.16,5292406913,"[[0.02, 88.0]]",0.0,0.02,88.0,0.1035,3.0,"[[0.1035, 3.0]]",277.15,0.1,0.0,0.1145,0.1145,8.26866,-303.68727,1.43462,8e-05,0.80349,day,
45705.17,SYN.BTC-13FEB21,1613068654471,0.0,0.0001,0.2945,0.09475669,77.82,,0.0,BTC-13FEB21-50000-P,47836.16,5292407195,[],0.0,0.0,0.0,0.1145,3.0,"[[0.1145, 3.0]]",202.88,,,,,2.61279,-65.29302,-2.05491,4e-05,-0.95922,day,
48245.67,BTC-19FEB21,1613068654466,2.0,0.022,0.4215,0.22190349,166.78,0.0565,0.0,BTC-19FEB21-38500-C,47836.16,5292406942,[],0.0,0.0,0.0,0.3185,3.0,"[[0.3185, 3.0]]",397.68,,,,,15.78624,-174.19812,6.32883,2e-05,0.85549,week,0.15
47836.16,index_price,1613068654470,3.0,0.0001,0.2505,0.0508391,75.01,0.039,0.0,BTC-26FEB21-47000-P,47836.16,5292055190,"[[0.0415, 0.4]]",63.04,0.0415,0.4,0.0,0.0,[],0.0,1.2,0.0,0.039,0.039,37.41094,-96.39174,-9.05224,5e-05,-0.42363,month,0.1
48237.44,BTC-19FEB21,1613068655518,0.0,0.044,0.4435,0.24381486,60.07,,0.0,BTC-19FEB21-60000-P,47830.19,5292407754,[],0.0,0.0,0.0,0.431,3.0,"[[0.431, 3.0]]",465.43,,,,,1.27446,-5.06536,-12.3588,0.0,-0.99346,week,0.38
49742.96,BTC-26MAR21,1613068655473,508.3,0.66,1.0595,0.85986952,231.4,0.858,0.0,BTC-26MAR21-7000-C,47830.19,5292400061,"[[0.8475, 4.0], [0.119, 19.0]]",0.0,0.8475,4.0,0.9155,4.0,"[[0.9155, 4.0], [0.927, 0.8]]",500.0,,,,,1.08089,-2.93861,8.01098,0.0,0.99799,month,0.85
49929.89,BTC-25JUN21,1613068655480,0.0,0.234,0.6335,0.43365695,100.0,,0.0,BTC-25JUN21-64000-P,47830.19,5292057246,"[[0.169, 0.1]]",0.0,0.169,0.1,0.0,0.0,[],0.0,,,,,119.79159,-44.84663,-178.45532,1e-05,-0.54299,month,0.47
48243.41,BTC-19FEB21,1613068655476,15.5,0.0001,0.2255,0.02573586,122.65,0.0145,0.0,BTC-19FEB21-43000-P,47830.19,5292406535,"[[0.013, 0.5]]",91.3,0.013,0.5,0.04,3.0,"[[0.04, 3.0]]",153.95,7.5,-44.2308,0.014,0.026,21.05717,-170.88211,-2.55038,4e-05,-0.22959,week,0.02
50659.36,BTC-24SEP21,1613068655479,65.2,0.0001,0.2025,0.0025573,161.54,0.0025,0.0,BTC-24SEP21-4000-P,47830.19,5292400072,[],0.0,0.0,0.0,0.0185,1.6,"[[0.0185, 1.6]]",250.88,,,,,4.89612,-1.76111,-2.09976,0.0,-0.00418,month,0.0
45702.8,SYN.BTC-13FEB21,1613068655481,0.0,0.0001,0.2175,0.01767327,79.35,,0.0,BTC-13FEB21-46000-C,47830.19,5292406674,[],0.0,0.0,0.0,0.058,3.0,"[[0.058, 3.0]]",234.34,,,,,11.84971,-301.9588,0.86334,0.00017,0.4605,day,
