underlying_price,underlying_index,timestamp,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,stats.volume,stats.price_change,stats.low,stats.high,greeks.vega,greeks.theta,greeks.rho,greeks.gamma,greeks.delta,settlement_period
1818.71,SYN.ETH-26FEB21,1613068807507,0.06,0.0,0.0001,0.245,0.045356,80.0,,0.0,ETH-26FEB21-1750-P,1793.6,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.37617,-3.78185,-0.30425,0.0013,-0.37412,month
1928.15,ETH-25JUN21,1613068807506,0.1,0.0,0.0001,0.293,0.093404,80.0,,0.0,ETH-25JUN21-1560-P,1793.6,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.69308,-1.10608,-2.41086,0.00034,-0.24832,month
1928.15,ETH-25JUN21,1613068807511,0.0,0.0,0.0001,0.2,0.00014,80.0,,0.0,ETH-25JUN21-480-P,1793.6,969334493,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.03632,-0.01088,-0.00747,0.0,-0.00092,month
1928.15,ETH-25JUN21,1613068807510,0.22,0.0,0.03,0.4295,0.229621,80.0,0.001,0.0,ETH-25JUN21-1760-C,1793.6,1081216003,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.24119,-1.27024,3.08283,0.00039,0.66659,month
1952.14,SYN.ETH-24SEP21,1613068807512,0.13,0.0,0.0001,0.315,0.115467,80.0,,0.0,ETH-24SEP21-1480-P,1793.6,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.59364,-0.81826,-4.09071,0.00024,-0.22513,month
1972.96,SYN.ETH-31DEC21,1613068808514,0.24,0.0,0.0495,0.449,0.249491,80.0,,0.0,ETH-31DEC21-2240-C,1793.62,1081216024,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.24201,-0.89808,5.79879,0.00026,0.58209,month
1818.75,SYN.ETH-26FEB21,1613068808514,0.0,0.0,0.0001,0.2055,0.005628,80.0,,0.0,ETH-26FEB21-2300-C,1793.62,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.55175,-1.51627,0.05563,0.00052,0.08233,month
1972.96,SYN.ETH-31DEC21,1613068808515,0.45,500.0,0.266,0.6655,0.465555,80.0,0.3405,0.0,ETH-31DEC21-1240-C,1793.62,1066261126,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.5167,-0.56011,6.52469,0.00016,0.83978,month
1952.19,SYN.ETH-24SEP21,1613068808514,0.23,0.0,0.012,0.4115,0.211517,80.0,,0.0,ETH-24SEP21-1840-P,1793.62,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.62067,-1.00121,-6.64307,0.0003,-0.34161,month
1794.56,SYN.ETH-12FEB21,1613068808514,0.09,0.0,0.0001,0.259,0.059198,80.0,,0.0,ETH-12FEB21-1900-P,1793.62,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.05392,-2.15698,-0.02798,0.00138,-0.96514,day
1972.96,SYN.ETH-31DEC21,1613068808515,0.64,500.0,0.4535,0.853,0.653119,80.0,0.3428,0.0,ETH-31DEC21-720-C,1793.62,1085588269,"[[0.0555, 1.0]]",0.0,0.0555,1.0,0.0,0.0,[],0.0,,,,,1.6961,-0.21033,5.29742,6e-05,0.95696,month
1867.14,ETH-26MAR21,1613068808514,0.0,0.0,0.0001,0.201,0.001164,80.0,,0.0,ETH-26MAR21-1040-P,1793.62,969334506,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.18956,-0.17817,-0.02722,6e-05,-0.01134,month
1952.19,SYN.ETH-24SEP21,1613068808515,0.29,0.0,0.1055,0.505,0.30512,80.0,,0.0,ETH-24SEP21-1680-C,1793.62,1081216034,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.24241,-0.93383,4.86117,0.00028,0.70988,month
1952.19,SYN.ETH-24SEP21,1613068808520,0.02,0.0,0.0001,0.216,0.016482,80.0,,0.0,ETH-24SEP21-840-P,1793.62,969318932,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.54614,-0.27541,-0.78272,8e-05,-0.04869,month
1952.19,SYN.ETH-24SEP21,1613068808514,0.24,0.0,0.024,0.4235,0.223679,80.0,,0.0,ETH-24SEP21-1880-P,1793.62,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.69649,-1.01471,-6.94126,0.0003,-0.35428,month
1972.96,SYN.ETH-31DEC21,1613068808520,0.28,0.0,0.0885,0.488,0.288297,80.0,,0.0,ETH-31DEC21-2000-C,1793.62,1081216020,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.9401,-0.86064,6.12846,0.00025,0.6398,month
1867.18,ETH-26MAR21,1613068810527,0.02,500.0,0.0001,0.214,0.014096,80.0,0.1049,0.0,ETH-26MAR21-1360-P,1793.6,1055593494,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.09704,-1.03116,-0.24259,0.00034,-0.09734,month
1972.98,SYN.ETH-31DEC21,1613068810528,0.27,0.0,0.051,0.4505,0.25069,80.0,,0.0,ETH-31DEC21-1840-P,1793.6,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.62924,-0.82209,-9.94323,0.00024,-0.3196,month
1972.98,SYN.ETH-31DEC21,1613068810530,0.4,0.0,0.2095,0.609,0.409257,80.0,,0.0,ETH-31DEC21-1440-C,1793.6,1080750426,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.39551,-0.6691,6.57946,0.0002,0.78662,month
1867.16,ETH-26MAR21,1613068810532,0.44,0.0,0.2445,0.644,0.444168,80.0,,0.0,ETH-26MAR21-1040-C,1793.6,1028884278,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.18954,-0.17816,1.18533,6e-05,0.98866,month
1867.17,ETH-26MAR21,1613068811535,0.0,0.0,0.0001,0.2,0.000104,85.71,,0.0,ETH-26MAR21-800-P,1793.66,1081939879,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.02487,-0.02504,-0.00278,1e-05,-0.00117,month
1928.2,ETH-25JUN21,1613068811534,0.19,0.0,0.002,0.4015,0.201541,80.0,,0.0,ETH-25JUN21-1880-C,1793.66,1081216005,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.45597,-1.33457,2.92216,0.00041,0.61573,month
1972.96,SYN.ETH-31DEC21,1613068811538,0.48,1.0,0.2905,0.69,0.490392,80.0,0.566,0.0,ETH-31DEC21-1160-C,1793.66,1082381850,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.11953,-0.51086,6.45178,0.00015,0.86043,month
1952.19,SYN.ETH-24SEP21,1613068811539,0.1,0.0,0.0001,0.289,0.089465,80.0,,0.0,ETH-24SEP21-1360-P,1793.66,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.11172,-0.73242,-3.31787,0.00022,-0.18679,month
1972.96,SYN.ETH-31DEC21,1613068811535,0.02,0.0,0.0001,0.218,0.018058,80.0,,0.0,ETH-31DEC21-720-P,1793.66,1016043234,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.6961,-0.21033,-1.06532,6e-05,-0.04304,month
1818.76,SYN.ETH-26FEB21,1613068811540,0.02,0.0,0.0001,0.228,0.02846,80.0,,0.0,ETH-26FEB21-2000-C,1793.66,1085616575,[],0.0,0.0,0.0,0.0695,2.0,"[[0.0695, 2.0]]",134.86,,,,,1.26918,-3.48783,0.1994,0.0012,0.30338,month
1973.03,SYN.ETH-31DEC21,1613068812541,0.73,0.0,0.5425,0.942,0.742024,80.0,,0.0,ETH-31DEC21-520-C,1793.81,1018935417,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.73486,-0.09113,4.22223,3e-05,0.98419,month
1928.35,ETH-25JUN21,1613068812541,0.06,0.0,0.0001,0.255,0.055066,80.0,,0.0,ETH-25JUN21-1360-P,1793.81,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.9254,-0.87616,-1.5713,0.00027,-0.16764,month
1952.24,SYN.ETH-24SEP21,1613068812543,0.0,0.0,0.0001,0.201,0.001319,80.0,,0.0,ETH-24SEP21-480-P,1793.81,1069855183,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.23684,-0.04219,-0.08061,1e-05,-0.00539,month
1867.38,ETH-26MAR21,1613068812546,0.0,10.0,0.0001,0.2,2e-05,133.71,0.341,0.0,ETH-26MAR21-400-P,1793.81,970045834,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00386,-0.00606,-0.00039,0.0,-0.00016,month
1928.35,ETH-25JUN21,1613068812542,0.19,0.0,0.0001,0.3765,0.176554,80.0,,0.0,ETH-25JUN21-1880-P,1793.81,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.45611,-1.33461,-3.95643,0.00041,-0.38421,month
1928.42,ETH-25JUN21,1613068813549,0.35,0.0,0.1645,0.564,0.3642,80.0,,0.0,ETH-25JUN21-1320-C,1793.87,1064719388,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.75123,-0.824,3.40933,0.00025,0.84739,month
1818.97,SYN.ETH-26FEB21,1613068813552,0.3,0.0,0.0705,0.47,0.270186,80.0,,0.0,ETH-26FEB21-2300-P,1793.87,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.55239,-1.51802,-0.86149,0.00052,-0.91756,month
1818.97,SYN.ETH-26FEB21,1613068813553,0.0,0.0,0.0001,0.2,3e-06,80.0,,0.0,ETH-26FEB21-1000-P,1793.87,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00096,-0.00265,-5e-05,0.0,-7e-05,month
1973.19,SYN.ETH-31DEC21,1613068813548,0.55,0.0,0.359,0.7585,0.558719,80.0,,0.0,ETH-31DEC21-960-C,1793.87,1028884300,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.03939,-0.37691,6.1058,0.00011,0.9089,month
1973.19,SYN.ETH-31DEC21,1613068813548,0.49,0.0,0.3035,0.703,0.503337,80.0,,0.0,ETH-31DEC21-1120-C,1793.87,1063824816,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.91217,-0.48515,6.40295,0.00014,0.87056,month
1867.43,ETH-26MAR21,1613068813553,0.0,511.0,0.0001,0.2,3.1e-05,86.55,0.01,0.0,ETH-26MAR21-720-P,1793.87,1085615594,[],0.0,0.0,0.0,0.1075,2.0,"[[0.1075, 2.0], [0.2035, 11.0]]",401.33,,,,,0.00862,-0.00876,-0.00088,0.0,-0.00037,month
1928.53,ETH-25JUN21,1613068814558,0.33,750.0,0.15,0.5495,0.3498,80.0,0.21,0.0,ETH-25JUN21-1360-C,1793.97,1076374836,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.92513,-0.87608,3.40536,0.00027,0.83241,month
1973.26,SYN.ETH-31DEC21,1613068814557,0.31,0.0,0.1185,0.518,0.318124,80.0,,0.0,ETH-31DEC21-1840-C,1793.97,1081216015,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,6.62958,-0.82213,6.31826,0.00024,0.68046,month
1973.26,SYN.ETH-31DEC21,1613068814557,0.4,0.0,0.171,0.5705,0.370504,80.0,,0.0,ETH-31DEC21-2200-P,1793.97,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.20482,-0.89347,-13.58387,0.00026,-0.40851,month
1928.53,ETH-25JUN21,1613068814561,0.17,0.0,0.0001,0.3845,0.184673,80.0,,0.0,ETH-25JUN21-1960-C,1793.97,1081216029,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.55386,-1.36389,2.80775,0.00042,0.58259,month
1796.56,SYN.ETH-13FEB21,1613068814557,,0.0,0.0001,0.2575,0.057506,80.0,,0.0,ETH-13FEB21-1700-C,1793.97,1085616203,[],0.0,0.0,0.0,0.0565,2.0,"[[0.0565, 2.0]]",72.44,,,,,0.26003,-6.68658,0.0615,0.00236,0.8608,day
1867.54,ETH-26MAR21,1613068815563,0.0,0.0,0.0001,0.2015,0.001728,80.0,,0.0,ETH-26MAR21-1080-P,1793.96,1016018940,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.25686,-0.24144,-0.03886,8e-05,-0.01612,month
1867.54,ETH-26MAR21,1613068815563,0.55,0.0,0.3505,0.75,0.550373,84.79,,0.0,ETH-26MAR21-840-C,1793.96,1018925165,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.03747,-0.03733,0.97499,1e-05,0.99816,month
1794.93,SYN.ETH-12FEB21,1613068815563,0.0,0.0,0.0001,0.2,1e-05,80.0,,0.0,ETH-12FEB21-1975-C,1793.96,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00269,-0.01782,3e-05,7e-05,0.00115,day
1973.37,SYN.ETH-31DEC21,1613068815563,0.54,0.0,0.3045,0.704,0.504275,80.0,,0.0,ETH-31DEC21-2560-P,1793.96,1083560812,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.39739,-0.91738,-17.30403,0.00027,-0.48805,month
1796.66,SYN.ETH-13FEB21,1613068815565,,0.0,0.0001,0.337,0.137273,80.0,,0.0,ETH-13FEB21-1550-C,1793.96,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00798,-0.20511,0.06589,7e-05,0.99784,day
1973.37,SYN.ETH-31DEC21,1613068815562,0.22,0.0,0.0325,0.432,0.232453,80.0,,0.0,ETH-31DEC21-2360-C,1793.96,1081216027,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.33046,-0.90906,5.62328,0.00027,0.55493,month
1973.36,SYN.ETH-25MAR22,1613068816570,0.66,40.0,0.465,0.8645,0.664682,198.19,0.668,0.0,ETH-25MAR22-2560-C,1793.94,1083500956,"[[0.668, 960.0]]",199.4,0.668,960.0,0.0,0.0,[],0.0,,,,,5.43466,-1.32466,3.44871,6e-05,0.82158,month
1796.65,SYN.ETH-13FEB21,1613068816570,,0.0,0.0001,0.341,0.14111,80.0,,0.0,ETH-13FEB21-2050-P,1793.94,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.02057,-0.52908,-0.0869,0.00019,-0.99378,day
1819.13,SYN.ETH-26FEB21,1613068816571,0.12,0.0,0.0001,0.338,0.138327,80.0,,0.0,ETH-26FEB21-1600-C,1793.94,1085616200,[],0.0,0.0,0.0,0.1835,2.0,"[[0.1835, 2.0]]",152.02,,,,,0.9811,-2.69614,0.48832,0.00093,0.81147,month
1973.36,SYN.ETH-31DEC21,1613068816576,0.27,134.0,0.0815,0.481,0.281444,80.0,0.471,0.0,ETH-31DEC21-2040-C,1793.94,1085025455,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,7.00417,-0.86858,6.07849,0.00025,0.63,month
1819.13,SYN.ETH-26FEB21,1613068816571,0.3,0.0,0.1135,0.513,0.313279,80.0,,0.0,ETH-26FEB21-1250-C,1793.94,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.07593,-0.20868,0.49268,7e-05,0.99242,month
1952.52,SYN.ETH-24SEP21,1613068817583,0.37,0.0,0.181,0.5805,0.380708,80.0,,0.0,ETH-24SEP21-1400-C,1793.92,1080750361,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.27943,-0.76229,5.0443,0.00023,0.80063,month
1867.52,ETH-26MAR21,1613068817582,0.78,501.0,0.586,0.9855,0.785833,133.71,0.6,0.0,ETH-26MAR21-400-C,1793.92,1066124420,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00386,-0.00606,0.46598,0.0,0.99984,month
1867.52,ETH-26MAR21,1613068817579,0.0,10.0,0.0001,0.2,6e-06,86.75,0.182,0.0,ETH-26MAR21-640-P,1793.92,969334517,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00214,-0.00218,-0.0002,0.0,-8e-05,month
1952.52,SYN.ETH-24SEP21,1613068817576,0.06,0.0,0.0001,0.2535,0.053549,80.0,,0.0,ETH-24SEP21-1160-P,1793.92,965212263,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.17724,-0.56596,-2.16167,0.00017,-0.1264,month
1973.33,SYN.ETH-31DEC21,1613068817576,0.16,0.0,0.0001,0.3485,0.14899,80.0,,0.0,ETH-31DEC21-1480-P,1793.92,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.55033,-0.68829,-6.50553,0.0002,-0.22406,month
1867.21,ETH-26MAR21,1613068820598,0.28,503.0,0.086,0.4855,0.285841,80.0,0.2899,0.0,ETH-26MAR21-1360-C,1793.58,1081216010,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.09697,-1.03109,1.34307,0.00034,0.90267,month
1867.21,ETH-26MAR21,1613068820598,0.74,500.0,0.5435,0.943,0.74307,133.55,0.5,0.0,ETH-26MAR21-480-C,1793.58,1066124422,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.01487,-0.02333,0.55797,0.0,0.99933,month
1867.21,ETH-26MAR21,1613068820598,0.5,0.0,0.308,0.7075,0.507733,82.06,,0.0,ETH-26MAR21-920-C,1793.58,1028884281,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.07275,-0.07015,1.0635,2e-05,0.99616,month
1867.21,ETH-26MAR21,1613068820601,0.21,11.0,0.018,0.4175,0.217955,80.0,0.51,0.0,ETH-26MAR21-1520-C,1793.58,1085607982,[],0.0,0.0,0.0,0.519,2.0,"[[0.519, 2.0], [0.54, 2.0]]",362.58,,,,,1.71212,-1.6093,1.29589,0.00053,0.8132,month
1952.24,SYN.ETH-24SEP21,1613068820600,0.26,0.0,0.078,0.4775,0.277634,80.0,,0.0,ETH-24SEP21-1800-C,1793.58,1081216019,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.53755,-0.9864,4.72711,0.0003,0.67116,month
1952.14,SYN.ETH-24SEP21,1613068821606,0.29,0.0,0.062,0.4615,0.261709,80.0,,0.0,ETH-24SEP21-2000-P,1793.57,1016018933,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.88162,-1.04769,-7.84666,0.00031,-0.3916,month
1972.94,SYN.ETH-31DEC21,1613068821608,0.5,0.0,0.317,0.7165,0.516629,80.0,,0.0,ETH-31DEC21-1080-C,1793.57,1063823948,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,3.70024,-0.45887,6.34355,0.00013,0.88045,month
1928.1,ETH-25JUN21,1613068821612,0.14,0.0,0.0001,0.3215,0.121595,80.0,,0.0,ETH-25JUN21-1680-P,1793.57,1081746161,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,4.0505,-1.21313,-2.96898,0.00037,-0.29924,month
1972.94,SYN.ETH-31DEC21,1613068821604,0.61,0.0,0.4205,0.82,0.620131,80.0,,0.0,ETH-31DEC21-800-C,1793.57,1018850150,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.13613,-0.2649,5.62114,8e-05,0.94252,month
1867.2,ETH-26MAR21,1613068821606,0.02,0.0,0.0001,0.2215,0.021791,80.0,,0.0,ETH-26MAR21-1440-P,1793.57,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.40783,-1.32329,-0.34868,0.00043,-0.13837,month
1972.94,SYN.ETH-31DEC21,1613068821604,0.36,0.0,0.17,0.5695,0.369643,80.0,,0.0,ETH-31DEC21-1600-C,1793.57,1081216021,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.97207,-0.74059,6.52102,0.00022,0.74364,month
1818.75,SYN.ETH-26FEB21,1613068822616,0.0,0.0,0.0001,0.2,7e-06,80.0,,0.0,ETH-26FEB21-3250-C,1793.52,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00262,-0.0072,0.00013,0.0,0.00019,month
1972.93,SYN.ETH-31DEC21,1613068822612,0.58,0.0,0.389,0.7885,0.588645,80.0,,0.0,ETH-31DEC21-880-C,1793.52,1028884298,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.58762,-0.32089,5.88896,9e-05,0.92641,month
1952.14,SYN.ETH-24SEP21,1613068822613,0.63,0.0,0.44,0.8395,0.639928,80.0,,0.0,ETH-24SEP21-720-C,1793.52,1018850056,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.99841,-0.17785,3.98215,5e-05,0.9715,month
1796.26,SYN.ETH-13FEB21,1613068822612,,0.0,0.0001,0.2355,0.035959,80.0,,0.0,ETH-13FEB21-1750-C,1793.52,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.40744,-10.47707,0.05087,0.0037,0.70045,day
1794.48,SYN.ETH-12FEB21,1613068823624,0.01,0.0,0.0001,0.228,0.028486,80.0,,0.0,ETH-12FEB21-1750-C,1793.43,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.19958,-7.98336,0.0209,0.00509,0.79384,day
1952.08,SYN.ETH-24SEP21,1613068823619,0.87,0.0,0.6775,1.077,0.877081,80.0,,0.0,ETH-24SEP21-240-C,1793.43,1018935367,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.0077,-0.00137,1.4747,0.0,0.99987,month
1818.7,SYN.ETH-26FEB21,1613068823620,0.04,0.0,0.0001,0.234,0.034348,80.0,,0.0,ETH-26FEB21-1700-P,1793.43,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.27714,-3.5097,-0.24809,0.00121,-0.30771,month
1927.95,ETH-25JUN21,1613068823619,0.03,0.0,0.0001,0.2235,0.023743,80.0,,0.0,ETH-25JUN21-1120-P,1793.43,969334482,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.83445,-0.54942,-0.77588,0.00017,-0.08624,month
1796.21,SYN.ETH-13FEB21,1613068823620,,0.0,0.0001,0.2135,0.013962,80.0,,0.0,ETH-13FEB21-1825-C,1793.43,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.45003,-11.57215,0.02882,0.00409,0.39037,day
1794.48,SYN.ETH-12FEB21,1613068823621,0.08,0.0,0.0001,0.308,0.108403,80.0,,0.0,ETH-12FEB21-1600-C,1793.43,1085616201,[],0.0,0.0,0.0,0.1245,2.0,"[[0.1245, 2.0]]",366.33,,,,,0.00031,-0.0123,0.02435,1e-05,0.99989,day
1867.05,ETH-26MAR21,1613068823619,0.04,500.0,0.0001,0.238,0.038089,80.0,0.1,0.0,ETH-26MAR21-1560-P,1793.43,1071661827,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.85517,-1.74377,-0.54769,0.00057,-0.2135,month
1952.08,SYN.ETH-24SEP21,1613068823618,0.22,0.0,0.0375,0.437,0.237224,80.0,,0.0,ETH-24SEP21-2000-C,1793.43,1081216038,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.88153,-1.04768,4.45756,0.00031,0.60838,month
1972.87,SYN.ETH-31DEC21,1613068823621,0.42,500.0,0.231,0.6305,0.430822,80.0,0.3361,0.0,ETH-31DEC21-1360-C,1793.43,1080750410,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,5.06464,-0.62806,6.57673,0.00018,0.80804,month
1972.87,SYN.ETH-31DEC21,1613068823619,0.03,0.0,0.0001,0.2255,0.025606,80.0,,0.0,ETH-31DEC21-800-P,1793.43,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.13621,-0.26491,-1.44866,8e-05,-0.05748,month
1818.7,SYN.ETH-26FEB21,1613068823620,0.83,0.0,0.587,0.9865,0.786948,80.0,,0.0,ETH-26FEB21-3250-P,1793.43,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00262,-0.0072,-1.29591,0.0,-0.99981,month
1794.48,SYN.ETH-12FEB21,1613068823627,0.04,0.0,0.0001,0.214,0.014053,80.0,,0.0,ETH-12FEB21-1800-P,1793.43,1085615970,[],0.0,0.0,0.0,0.0205,2.0,"[[0.0205, 2.0]]",121.4,,,,,0.27834,-11.13366,-0.01494,0.0071,-0.53299,day
1867.05,ETH-26MAR21,1613068823624,0.23,506.0,0.034,0.4335,0.233908,80.0,0.4,0.0,ETH-26MAR21-1480-C,1793.43,1081857728,"[[0.3845, 99.0], [0.12, 2.0], [0.1, 2.0]]",226.13,0.3845,99.0,0.0,0.0,[],0.0,,,,,1.56256,-1.46872,1.31547,0.00048,0.83819,month
1867.05,ETH-26MAR21,1613068823621,0.3,2755.0,0.1045,0.504,0.304136,80.0,0.377,0.0,ETH-26MAR21-1320-C,1793.43,1081216039,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.94667,-0.88982,1.34098,0.00029,0.92012,month
1867.05,ETH-26MAR21,1613068823618,0.63,0.0,0.436,0.8355,0.635831,86.68,,0.0,ETH-26MAR21-680-C,1793.43,1018935071,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00449,-0.00458,0.79238,0.0,0.99981,month
1796.21,SYN.ETH-13FEB21,1613068823619,,0.0,0.0001,0.2035,0.00381,80.0,,0.0,ETH-13FEB21-1700-P,1793.43,1085617038,[],0.0,0.0,0.0,0.0115,2.0,"[[0.0115, 2.0]]",123.34,,,,,0.26103,-6.71214,-0.01101,0.00237,-0.14003,day
1972.87,SYN.ETH-31DEC21,1613068823620,0.68,0.0,0.488,0.8875,0.68762,80.0,,0.0,ETH-31DEC21-640-C,1793.43,1018935419,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,1.28058,-0.1588,4.91396,5e-05,0.96946,month
1927.95,ETH-25JUN21,1613068826640,0.79,0.0,0.593,0.9925,0.792559,80.0,,0.0,ETH-25JUN21-400-C,1793.44,1018915676,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.01047,-0.00313,1.4617,0.0,0.99976,month
1927.95,ETH-25JUN21,1613068826642,0.72,2102.0,0.531,0.9305,0.730537,80.0,0.799,0.0,ETH-25JUN21-520-C,1793.44,1079679788,"[[0.105, 2.0]]",0.0,0.105,2.0,0.0,0.0,[],0.0,,,,,0.06001,-0.01797,1.88971,1e-05,0.99841,month
1927.95,ETH-25JUN21,1613068826641,0.0,0.0,0.0001,0.2,1e-06,80.0,,0.0,ETH-25JUN21-280-P,1793.44,969334486,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.00061,-0.00018,-9e-05,0.0,-1e-05,month
1927.95,ETH-25JUN21,1613068826645,0.62,0.0,0.429,0.8285,0.628777,80.0,,0.0,ETH-25JUN21-720-C,1793.44,1018850086,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.34794,-0.10421,2.53848,3e-05,0.98862,month
1796.12,SYN.ETH-13FEB21,1613068826645,,0.0,0.0001,0.25,0.050032,80.0,,0.0,ETH-13FEB21-1875-P,1793.44,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.34053,-8.75649,-0.06409,0.0031,-0.78723,day
1867.01,ETH-26MAR21,1613068826640,0.0,0.0,0.0001,0.2025,0.002504,80.0,,0.0,ETH-26MAR21-1120-P,1793.44,1016043220,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,0.3392,-0.31883,-0.05412,0.0001,-0.02236,month
1927.95,ETH-25JUN21,1613068826643,0.05,500.0,0.0001,0.2425,0.042883,80.0,0.1498,0.0,ETH-25JUN21-1280-P,1793.44,1066915748,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,,,,2.57316,-0.77066,-1.27755,0.00024,-0.13822,month
